school_id,school_name,latitude,longitude,coord_status,coord_rejection_reason,region,old_region,division,province,municipality,barangay,esc_participating,shsvp_participating,jdvp_participating,enrollment_status,school_management,annex_status,offers_es,offers_jhs,offers_shs,shs_strand_offerings,psgc_region,psgc_region_name,psgc_province,psgc_province_name,psgc_municity,psgc_municity_name,psgc_barangay,psgc_barangay_name,psgc_observed_barangay,psgc_validation,urban_rural,income_class
440022,Spring Valley Baptist Academy Inc. (SVBA),10.77032,122.38707,valid,,Region VI,Region VI,Iloilo,ILOILO,LEON,CAMANDAG,1,1,0,active,Sectarian,Standalone School,False,True,True,"HUMSS,TVL",0600000000,Region VI (Western Visayas),0603000000,Iloilo,0603028000,Leon,0603028031,Camandag,0603028080,psgc_mismatch,R,1st
440024,"Calvary Baptist Academy Inc. (Oton, Iloilo)",10.69753,122.46935,valid,,Region VI,Region VI,Iloilo,ILOILO,OTON,BURAY,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0600000000,Region VI (Western Visayas),0603000000,Iloilo,0603034000,Oton,0603034009,Buray,0603034009,psgc_match,U,1st
440025,"First Bible Baptist Academy, Inc.",14.57929,121.06494,suspect,placeholder_default,Region VI,Region VI,Iloilo,ILOILO,POTOTAN,CATO-OGAN,0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0600000000,Region VI (Western Visayas),0603000000,Iloilo,0603037000,Pototan,0603037011,Cato-ogan,1381200013,psgc_mismatch,R,1st
440026,"Gems of Tomorrow Learning Center, Inc.",10.773,122.507,valid,,Region VI,Region VI,Iloilo,ILOILO,JANIUAY,DON T. LUTERO CENTER (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0600000000,Region VI (Western Visayas),0603000000,Iloilo,0603023000,Janiuay,0603023052,Don T. Lutero Center ,0603043004,psgc_mismatch,R,1st
440027,"Kid's Alternative Home & Development Academy, Inc.",10.7642,122.5372,valid,,Region VI,Region VI,Iloilo,ILOILO,PAVIA,UNGKA I,0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0600000000,Region VI (Western Visayas),0603000000,Iloilo,0603036000,Pavia,0603036018,Ungka I,0603036018,psgc_match,U,1st
440030,"L'Ecole Montessori of Don Bosco, Inc.",10.6739391,122.3784823,valid,,Region VI,Region VI,Iloilo,ILOILO,TIGBAUAN,BARANGAY  9 (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0600000000,Region VI (Western Visayas),0603000000,Iloilo,0603045000,Tigbauan,0603045016,Barangay 9 ,0603045013,psgc_mismatch,U,1st
440032,Scuola Bambini Dei Santa Barbara Inc.,10.82498,122.5348,valid,,Region VI,Region VI,Iloilo,ILOILO,SANTA BARBARA,BARANGAY ZONE  IV (POB.),0,0,0,active,Non-Sectarian,Standalone School,True,True,False,,0600000000,Region VI (Western Visayas),0603000000,Iloilo,0603043000,Santa Barbara,0603043012,Barangay Zone IV ,0603043012,psgc_match,R,1st
440033,Lublub Baptist Academy,10.866957,122.71408,valid,,Region VI,Region VI,Iloilo,ILOILO,DUMANGAS,PD MONFORT NORTH (LUBLUB),0,0,0,active,Non-Sectarian,Standalone School,True,False,False,,0600000000,Region VI (Western Visayas),0603000000,Iloilo,0603018000,Dumangas,0603018028,Pd Monfort North,0603018028,psgc_match,R,1st
440037,Barotac Nuevo Evangelical School,,,no_coords,invalid,Region VI,Region VI,Iloilo,ILOILO,BAROTAC NUEVO,ILAYA POBLACION,0,0,0,active,Sectarian,Standalone School,True,False,False,,0600000000,Region VI (Western Visayas),0603000000,Iloilo,0603007000,Barotac Nuevo,0603007012,Ilaya Poblacion,,psgc_no_validation,U,1st
440038,"Doane Christian Fellowship Academy Miagao, Iloilo, Inc.",,,no_coords,no_submission,Region VI,Region VI,Iloilo,ILOILO,MIAGAO,KIRAYAN SUR,0,0,0,active,Sectarian,Standalone School,True,True,False,,0600000000,Region VI (Western Visayas),0603000000,Iloilo,0603030000,Miagao,0603030063,Kirayan Sur,,psgc_no_validation,R,1st
